member_id,dcpp_init_year,year,lat,height,tas
r15i1p1f2,,1886,16.875,1.5,-0.42962983
r15i1p1f2,,1886,18.125,1.5,-0.4312054
r15i1p1f2,,1886,19.375,1.5,-0.43340608
r15i1p1f2,,1886,20.625,1.5,-0.42710602
r15i1p1f2,,1886,21.875,1.5,-0.41157737
r15i1p1f2,,1886,23.125,1.5,-0.3944317
r15i1p1f2,,1886,24.375,1.5,-0.37704405
r15i1p1f2,,1886,25.625,1.5,-0.3638908
r15i1p1f2,,1886,26.875,1.5,-0.34369746
r15i1p1f2,,1886,28.125,1.5,-0.31623724
r15i1p1f2,,1886,29.375,1.5,-0.27431563
r15i1p1f2,,1886,30.625,1.5,-0.23506206
r15i1p1f2,,1886,31.875,1.5,-0.21543545
r15i1p1f2,,1886,33.125,1.5,-0.22569434
r15i1p1f2,,1886,34.375,1.5,-0.23900203
r15i1p1f2,,1886,35.625,1.5,-0.2677624
r15i1p1f2,,1886,36.875,1.5,-0.3037691
r15i1p1f2,,1886,38.125,1.5,-0.3421361
r15i1p1f2,,1886,39.375,1.5,-0.35589352
r15i1p1f2,,1886,40.625,1.5,-0.32631108
r15i1p1f2,,1886,41.875,1.5,-0.27179036
r15i1p1f2,,1886,43.125,1.5,-0.20585418
r15i1p1f2,,1886,44.375,1.5,-0.14737304
r15i1p1f2,,1886,45.625,1.5,-0.10487431
r15i1p1f2,,1886,46.875,1.5,-0.04660738
r15i1p1f2,,1886,48.125,1.5,0.004727278
r15i1p1f2,,1886,49.375,1.5,0.06027211
r15i1p1f2,,1886,50.625,1.5,0.076378696
r15i1p1f2,,1886,51.875,1.5,0.06314834
r15i1p1f2,,1886,53.125,1.5,0.0075842566
r15i1p1f2,,1886,54.375,1.5,-0.07644912
r15i1p1f2,,1886,55.625,1.5,-0.18092082
r15i1p1f2,,1886,56.875,1.5,-0.2967
r15i1p1f2,,1886,58.125,1.5,-0.39743122
r15i1p1f2,,1886,59.375,1.5,-0.48085365
r15i1p1f2,,1886,60.625,1.5,-0.5374908
r15i1p1f2,,1886,61.875,1.5,-0.57688814
r15i1p1f2,,1886,63.125,1.5,-0.59764606
r15i1p1f2,,1886,64.375,1.5,-0.6170692
r15i1p1f2,,1886,65.625,1.5,-0.62866455
r15i1p1f2,,1886,66.875,1.5,-0.61406523
r15i1p1f2,,1886,68.125,1.5,-0.57275105
r15i1p1f2,,1886,69.375,1.5,-0.511198
r15i1p1f2,,1886,70.625,1.5,-0.46187115
r15i1p1f2,,1886,71.875,1.5,-0.44153717
r15i1p1f2,,1886,73.125,1.5,-0.5256699
r15i1p1f2,,1886,74.375,1.5,-0.68694705
r15i1p1f2,,1886,75.625,1.5,-0.9110747
r15i1p1f2,,1886,76.875,1.5,-1.1026998
r15i1p1f2,,1886,78.125,1.5,-1.2928044
r15i1p1f2,,1886,79.375,1.5,-1.4578418
r15i1p1f2,,1886,80.625,1.5,-1.5757071
r15i1p1f2,,1886,81.875,1.5,-1.624731
r15i1p1f2,,1886,83.125,1.5,-1.6158441
r15i1p1f2,,1886,84.375,1.5,-1.609691
r15i1p1f2,,1886,85.625,1.5,-1.6055452
r15i1p1f2,,1886,86.875,1.5,-1.613285
r15i1p1f2,,1886,88.125,1.5,-1.6113759
r15i1p1f2,,1886,89.375,1.5,
r15i1p1f2,,1887,-89.375,1.5,
r15i1p1f2,,1887,-88.125,1.5,0.19769514
r15i1p1f2,,1887,-86.875,1.5,0.22800638
r15i1p1f2,,1887,-85.625,1.5,0.2561848
r15i1p1f2,,1887,-84.375,1.5,0.24981119
r15i1p1f2,,1887,-83.125,1.5,0.20059578
r15i1p1f2,,1887,-81.875,1.5,0.12787859
r15i1p1f2,,1887,-80.625,1.5,0.014963403
r15i1p1f2,,1887,-79.375,1.5,-0.086862795
r15i1p1f2,,1887,-78.125,1.5,-0.119175814
r15i1p1f2,,1887,-76.875,1.5,-0.05652703
r15i1p1f2,,1887,-75.625,1.5,0.07224819
r15i1p1f2,,1887,-74.375,1.5,0.13569863
r15i1p1f2,,1887,-73.125,1.5,0.15394129
r15i1p1f2,,1887,-71.875,1.5,0.13552165
r15i1p1f2,,1887,-70.625,1.5,0.12941054
r15i1p1f2,,1887,-69.375,1.5,0.039612755
r15i1p1f2,,1887,-68.125,1.5,-0.10173454
r15i1p1f2,,1887,-66.875,1.5,-0.18356895
r15i1p1f2,,1887,-65.625,1.5,-0.18240355
r15i1p1f2,,1887,-64.375,1.5,-0.17272043
r15i1p1f2,,1887,-63.125,1.5,-0.22631383
r15i1p1f2,,1887,-61.875,1.5,-0.299897
r15i1p1f2,,1887,-60.625,1.5,-0.3209976
r15i1p1f2,,1887,-59.375,1.5,-0.29975346
r15i1p1f2,,1887,-58.125,1.5,-0.23960541
r15i1p1f2,,1887,-56.875,1.5,-0.17138164
r15i1p1f2,,1887,-55.625,1.5,-0.10508401
r15i1p1f2,,1887,-54.375,1.5,-0.059746098
r15i1p1f2,,1887,-53.125,1.5,-0.035332967
r15i1p1f2,,1887,-51.875,1.5,-0.022970917
r15i1p1f2,,1887,-50.625,1.5,-0.02015044
r15i1p1f2,,1887,-49.375,1.5,-0.021218449
r15i1p1f2,,1887,-48.125,1.5,-0.02315007
r15i1p1f2,,1887,-46.875,1.5,-0.023303196
r15i1p1f2,,1887,-45.625,1.5,-0.024471253
r15i1p1f2,,1887,-44.375,1.5,-0.03146336
r15i1p1f2,,1887,-43.125,1.5,-0.04656123
r15i1p1f2,,1887,-41.875,1.5,-0.06317184
r15i1p1f2,,1887,-40.625,1.5,-0.079303406
r15i1p1f2,,1887,-39.375,1.5,-0.09385574
r15i1p1f2,,1887,-38.125,1.5,-0.11334464
r15i1p1f2,,1887,-36.875,1.5,-0.13384075
r15i1p1f2,,1887,-35.625,1.5,-0.15615113
r15i1p1f2,,1887,-34.375,1.5,-0.17713775
r15i1p1f2,,1887,-33.125,1.5,-0.20356424
r15i1p1f2,,1887,-31.875,1.5,-0.22719704
r15i1p1f2,,1887,-30.625,1.5,-0.24710278
r15i1p1f2,,1887,-29.375,1.5,-0.25400183
r15i1p1f2,,1887,-28.125,1.5,-0.25649032
r15i1p1f2,,1887,-26.875,1.5,-0.25374103
r15i1p1f2,,1887,-25.625,1.5,-0.2483895
r15i1p1f2,,1887,-24.375,1.5,-0.23731385
r15i1p1f2,,1887,-23.125,1.5,-0.22167237
r15i1p1f2,,1887,-21.875,1.5,-0.2091884
r15i1p1f2,,1887,-20.625,1.5,-0.19813472
r15i1p1f2,,1887,-19.375,1.5,-0.18955243
r15i1p1f2,,1887,-18.125,1.5,-0.18856339
r15i1p1f2,,1887,-16.875,1.5,-0.20432027
r15i1p1f2,,1887,-15.625,1.5,-0.24103846
r15i1p1f2,,1887,-14.375,1.5,-0.2810686
r15i1p1f2,,1887,-13.125,1.5,-0.3184007
r15i1p1f2,,1887,-11.875,1.5,-0.34483358
r15i1p1f2,,1887,-10.625,1.5,-0.3660793
r15i1p1f2,,1887,-9.375,1.5,-0.38090625
r15i1p1f2,,1887,-8.125,1.5,-0.3869199
r15i1p1f2,,1887,-6.875,1.5,-0.39605924
r15i1p1f2,,1887,-5.625,1.5,-0.42094013
r15i1p1f2,,1887,-4.375,1.5,-0.45835218
r15i1p1f2,,1887,-3.125,1.5,-0.4915249
r15i1p1f2,,1887,-1.875,1.5,-0.5066828
r15i1p1f2,,1887,-0.625,1.5,-0.51379716
r15i1p1f2,,1887,0.625,1.5,-0.5249813
r15i1p1f2,,1887,1.875,1.5,-0.5386572
r15i1p1f2,,1887,3.125,1.5,-0.54084927
r15i1p1f2,,1887,4.375,1.5,-0.51955026
r15i1p1f2,,1887,5.625,1.5,-0.47898623
r15i1p1f2,,1887,6.875,1.5,-0.44063354
r15i1p1f2,,1887,8.125,1.5,-0.41726235
r15i1p1f2,,1887,9.375,1.5,-0.40412608
r15i1p1f2,,1887,10.625,1.5,-0.3896434
r15i1p1f2,,1887,11.875,1.5,-0.37250078
r15i1p1f2,,1887,13.125,1.5,-0.36243656
r15i1p1f2,,1887,14.375,1.5,-0.3603052
r15i1p1f2,,1887,15.625,1.5,-0.36446115
r15i1p1f2,,1887,16.875,1.5,-0.36867905
r15i1p1f2,,1887,18.125,1.5,-0.37612095
r15i1p1f2,,1887,19.375,1.5,-0.37816474
r15i1p1f2,,1887,20.625,1.5,-0.37117276
r15i1p1f2,,1887,21.875,1.5,-0.34968588
r15i1p1f2,,1887,23.125,1.5,-0.31025538
r15i1p1f2,,1887,24.375,1.5,-0.25535077
r15i1p1f2,,1887,25.625,1.5,-0.18697466
r15i1p1f2,,1887,26.875,1.5,-0.10573059
r15i1p1f2,,1887,28.125,1.5,-0.021396993
r15i1p1f2,,1887,29.375,1.5,0.058374736
r15i1p1f2,,1887,30.625,1.5,0.12873001
r15i1p1f2,,1887,31.875,1.5,0.18344434
r15i1p1f2,,1887,33.125,1.5,0.22512913
r15i1p1f2,,1887,34.375,1.5,0.25750503
r15i1p1f2,,1887,35.625,1.5,0.2856917
r15i1p1f2,,1887,36.875,1.5,0.3063937
r15i1p1f2,,1887,38.125,1.5,0.29962954
r15i1p1f2,,1887,39.375,1.5,0.2640263
r15i1p1f2,,1887,40.625,1.5,0.20406312
r15i1p1f2,,1887,41.875,1.5,0.13986637
r15i1p1f2,,1887,43.125,1.5,0.07755004
r15i1p1f2,,1887,44.375,1.5,0.01786011
r15i1p1f2,,1887,45.625,1.5,-0.0382133
r15i1p1f2,,1887,46.875,1.5,-0.0810878
r15i1p1f2,,1887,48.125,1.5,-0.12500475
r15i1p1f2,,1887,49.375,1.5,-0.17355038
r15i1p1f2,,1887,50.625,1.5,-0.23119597
r15i1p1f2,,1887,51.875,1.5,-0.2916285
r15i1p1f2,,1887,53.125,1.5,-0.3537674
r15i1p1f2,,1887,54.375,1.5,-0.4177066
r15i1p1f2,,1887,55.625,1.5,-0.46968308
r15i1p1f2,,1887,56.875,1.5,-0.50590223
r15i1p1f2,,1887,58.125,1.5,-0.5225501
r15i1p1f2,,1887,59.375,1.5,-0.54407954
r15i1p1f2,,1887,60.625,1.5,-0.5679459
r15i1p1f2,,1887,61.875,1.5,-0.59745884
r15i1p1f2,,1887,63.125,1.5,-0.6272015
r15i1p1f2,,1887,64.375,1.5,-0.6687236
r15i1p1f2,,1887,65.625,1.5,-0.70380837
r15i1p1f2,,1887,66.875,1.5,-0.7090842
r15i1p1f2,,1887,68.125,1.5,-0.6899592
r15i1p1f2,,1887,69.375,1.5,-0.6715638
r15i1p1f2,,1887,70.625,1.5,-0.6582721
r15i1p1f2,,1887,71.875,1.5,-0.6573284
r15i1p1f2,,1887,73.125,1.5,-0.640068
r15i1p1f2,,1887,74.375,1.5,-0.6257507
r15i1p1f2,,1887,75.625,1.5,-0.6390567
r15i1p1f2,,1887,76.875,1.5,-0.6940407
r15i1p1f2,,1887,78.125,1.5,-0.6922501
r15i1p1f2,,1887,79.375,1.5,-0.6188193
r15i1p1f2,,1887,80.625,1.5,-0.5081786
r15i1p1f2,,1887,81.875,1.5,-0.44123873
r15i1p1f2,,1887,83.125,1.5,-0.4074223
r15i1p1f2,,1887,84.375,1.5,-0.38627347
r15i1p1f2,,1887,85.625,1.5,-0.38026237
r15i1p1f2,,1887,86.875,1.5,-0.36033168
r15i1p1f2,,1887,88.125,1.5,-0.28945988
r15i1p1f2,,1887,89.375,1.5,
r15i1p1f2,,1888,-89.375,1.5,
r15i1p1f2,,1888,-88.125,1.5,0.24133968
r15i1p1f2,,1888,-86.875,1.5,0.16104183
r15i1p1f2,,1888,-85.625,1.5,0.10201841
r15i1p1f2,,1888,-84.375,1.5,0.052693557
r15i1p1f2,,1888,-83.125,1.5,-0.0075284615
r15i1p1f2,,1888,-81.875,1.5,-0.0894899
r15i1p1f2,,1888,-80.625,1.5,-0.18758146
r15i1p1f2,,1888,-79.375,1.5,-0.24041343
r15i1p1f2,,1888,-78.125,1.5,-0.25631687
r15i1p1f2,,1888,-76.875,1.5,-0.25322628
r15i1p1f2,,1888,-75.625,1.5,-0.24514966
r15i1p1f2,,1888,-74.375,1.5,-0.2518424
r15i1p1f2,,1888,-73.125,1.5,-0.28681836
r15i1p1f2,,1888,-71.875,1.5,-0.3484826
r15i1p1f2,,1888,-70.625,1.5,-0.40927938
r15i1p1f2,,1888,-69.375,1.5,-0.47371745
r15i1p1f2,,1888,-68.125,1.5,-0.48745704
r15i1p1f2,,1888,-66.875,1.5,-0.41317692
r15i1p1f2,,1888,-65.625,1.5,-0.27683893
r15i1p1f2,,1888,-64.375,1.5,-0.2030822
r15i1p1f2,,1888,-63.125,1.5,-0.23536007
r15i1p1f2,,1888,-61.875,1.5,-0.3103769
r15i1p1f2,,1888,-60.625,1.5,-0.34814873
r15i1p1f2,,1888,-59.375,1.5,-0.3461193
r15i1p1f2,,1888,-58.125,1.5,-0.31197527
r15i1p1f2,,1888,-56.875,1.5,-0.2635949
r15i1p1f2,,1888,-55.625,1.5,-0.21028669
r15i1p1f2,,1888,-54.375,1.5,-0.1691931
r15i1p1f2,,1888,-53.125,1.5,-0.13511972
r15i1p1f2,,1888,-51.875,1.5,-0.10999754
r15i1p1f2,,1888,-50.625,1.5,-0.089092374
r15i1p1f2,,1888,-49.375,1.5,-0.07601758
r15i1p1f2,,1888,-48.125,1.5,-0.0648953
r15i1p1f2,,1888,-46.875,1.5,-0.055384245
r15i1p1f2,,1888,-45.625,1.5,-0.048601806
r15i1p1f2,,1888,-44.375,1.5,-0.049789187
r15i1p1f2,,1888,-43.125,1.5,-0.05760495
r15i1p1f2,,1888,-41.875,1.5,-0.0662571
r15i1p1f2,,1888,-40.625,1.5,-0.07335651
r15i1p1f2,,1888,-39.375,1.5,-0.08129451
r15i1p1f2,,1888,-38.125,1.5,-0.10333011
r15i1p1f2,,1888,-36.875,1.5,-0.13344605
r15i1p1f2,,1888,-35.625,1.5,-0.16400732
r15i1p1f2,,1888,-34.375,1.5,-0.18191874
r15i1p1f2,,1888,-33.125,1.5,-0.19124745
r15i1p1f2,,1888,-31.875,1.5,-0.1952371
r15i1p1f2,,1888,-30.625,1.5,-0.19433309
r15i1p1f2,,1888,-29.375,1.5,-0.18820155
r15i1p1f2,,1888,-28.125,1.5,-0.18137269
r15i1p1f2,,1888,-26.875,1.5,-0.17860335
r15i1p1f2,,1888,-25.625,1.5,-0.18097119
r15i1p1f2,,1888,-24.375,1.5,-0.18228503
r15i1p1f2,,1888,-23.125,1.5,-0.18620415
r15i1p1f2,,1888,-21.875,1.5,-0.19013779
r15i1p1f2,,1888,-20.625,1.5,-0.19480814
r15i1p1f2,,1888,-19.375,1.5,-0.19288261
r15i1p1f2,,1888,-18.125,1.5,-0.18618117
r15i1p1f2,,1888,-16.875,1.5,-0.17620118
r15i1p1f2,,1888,-15.625,1.5,-0.17001419
r15i1p1f2,,1888,-14.375,1.5,-0.16534828
r15i1p1f2,,1888,-13.125,1.5,-0.16086109
r15i1p1f2,,1888,-11.875,1.5,-0.15123256
r15i1p1f2,,1888,-10.625,1.5,-0.14296186
r15i1p1f2,,1888,-9.375,1.5,-0.1422311
r15i1p1f2,,1888,-8.125,1.5,-0.14911127
r15i1p1f2,,1888,-6.875,1.5,-0.1582272
r15i1p1f2,,1888,-5.625,1.5,-0.1603188
r15i1p1f2,,1888,-4.375,1.5,-0.15540095
r15i1p1f2,,1888,-3.125,1.5,-0.14436032
r15i1p1f2,,1888,-1.875,1.5,-0.13750185
r15i1p1f2,,1888,-0.625,1.5,-0.134611
r15i1p1f2,,1888,0.625,1.5,-0.13557412
r15i1p1f2,,1888,1.875,1.5,-0.13554025
r15i1p1f2,,1888,3.125,1.5,-0.13529927
r15i1p1f2,,1888,4.375,1.5,-0.13839953
r15i1p1f2,,1888,5.625,1.5,-0.14296769
r15i1p1f2,,1888,6.875,1.5,-0.1500916
r15i1p1f2,,1888,8.125,1.5,-0.16202313
r15i1p1f2,,1888,9.375,1.5,-0.18532579
r15i1p1f2,,1888,10.625,1.5,-0.2103066
r15i1p1f2,,1888,11.875,1.5,-0.22521012
r15i1p1f2,,1888,13.125,1.5,-0.22738369
r15i1p1f2,,1888,14.375,1.5,-0.22826178
r15i1p1f2,,1888,15.625,1.5,-0.22856402
r15i1p1f2,,1888,16.875,1.5,-0.22236316
r15i1p1f2,,1888,18.125,1.5,-0.20635326
r15i1p1f2,,1888,19.375,1.5,-0.18919367
r15i1p1f2,,1888,20.625,1.5,-0.17189068
r15i1p1f2,,1888,21.875,1.5,-0.15505171
r15i1p1f2,,1888,23.125,1.5,-0.13050465
r15i1p1f2,,1888,24.375,1.5,-0.09772452
r15i1p1f2,,1888,25.625,1.5,-0.06143071
r15i1p1f2,,1888,26.875,1.5,-0.020236699
r15i1p1f2,,1888,28.125,1.5,0.016877487
r15i1p1f2,,1888,29.375,1.5,0.06518544
r15i1p1f2,,1888,30.625,1.5,0.109817825
r15i1p1f2,,1888,31.875,1.5,0.15028547
r15i1p1f2,,1888,33.125,1.5,0.1675287
r15i1p1f2,,1888,34.375,1.5,0.16559823
r15i1p1f2,,1888,35.625,1.5,0.1631415
r15i1p1f2,,1888,36.875,1.5,0.16326632
r15i1p1f2,,1888,38.125,1.5,0.16916318
r15i1p1f2,,1888,39.375,1.5,0.16227965
r15i1p1f2,,1888,40.625,1.5,0.12818262
r15i1p1f2,,1888,41.875,1.5,0.059080977
r15i1p1f2,,1888,43.125,1.5,-0.038227875
r15i1p1f2,,1888,44.375,1.5,-0.12005836
r15i1p1f2,,1888,45.625,1.5,-0.1889096
r15i1p1f2,,1888,46.875,1.5,-0.24834661
r15i1p1f2,,1888,48.125,1.5,-0.32317477
r15i1p1f2,,1888,49.375,1.5,-0.3949642
r15i1p1f2,,1888,50.625,1.5,-0.4516833
r15i1p1f2,,1888,51.875,1.5,-0.49385604
r15i1p1f2,,1888,53.125,1.5,-0.5349562
r15i1p1f2,,1888,54.375,1.5,-0.56297934
r15i1p1f2,,1888,55.625,1.5,-0.56482667
r15i1p1f2,,1888,56.875,1.5,-0.5428479
r15i1p1f2,,1888,58.125,1.5,-0.5100921
r15i1p1f2,,1888,59.375,1.5,-0.47220933
r15i1p1f2,,1888,60.625,1.5,-0.42682388
r15i1p1f2,,1888,61.875,1.5,-0.3829967
r15i1p1f2,,1888,63.125,1.5,-0.3447119
r15i1p1f2,,1888,64.375,1.5,-0.30751976
r15i1p1f2,,1888,65.625,1.5,-0.26385805
r15i1p1f2,,1888,66.875,1.5,-0.24438977
r15i1p1f2,,1888,68.125,1.5,-0.29182276
r15i1p1f2,,1888,69.375,1.5,-0.41212037
r15i1p1f2,,1888,70.625,1.5,-0.5083929
r15i1p1f2,,1888,71.875,1.5,-0.5325088
r15i1p1f2,,1888,73.125,1.5,-0.49229667
r15i1p1f2,,1888,74.375,1.5,-0.4342203
r15i1p1f2,,1888,75.625,1.5,-0.38610816
r15i1p1f2,,1888,76.875,1.5,-0.35289523
r15i1p1f2,,1888,78.125,1.5,-0.32309762
r15i1p1f2,,1888,79.375,1.5,-0.26854736
r15i1p1f2,,1888,80.625,1.5,-0.19765179
r15i1p1f2,,1888,81.875,1.5,-0.12144924
r15i1p1f2,,1888,83.125,1.5,-0.023645742
r15i1p1f2,,1888,84.375,1.5,0.079421885
r15i1p1f2,,1888,85.625,1.5,0.18823044
r15i1p1f2,,1888,86.875,1.5,0.24534245
r15i1p1f2,,1888,88.125,1.5,0.25982246
r15i1p1f2,,1888,89.375,1.5,
r15i1p1f2,,1889,-89.375,1.5,
r15i1p1f2,,1889,-88.125,1.5,-1.1284889
r15i1p1f2,,1889,-86.875,1.5,-1.0925884
r15i1p1f2,,1889,-85.625,1.5,-1.0257357
r15i1p1f2,,1889,-84.375,1.5,-0.90359634
r15i1p1f2,,1889,-83.125,1.5,-0.77753466
r15i1p1f2,,1889,-81.875,1.5,-0.65989643
r15i1p1f2,,1889,-80.625,1.5,-0.6091372
r15i1p1f2,,1889,-79.375,1.5,-0.58444977
r15i1p1f2,,1889,-78.125,1.5,-0.61004925
r15i1p1f2,,1889,-76.875,1.5,-0.67504734
r15i1p1f2,,1889,-75.625,1.5,-0.7780245
r15i1p1f2,,1889,-74.375,1.5,-0.89891887
r15i1p1f2,,1889,-73.125,1.5,-0.97759074
r15i1p1f2,,1889,-71.875,1.5,-1.0025347
r15i1p1f2,,1889,-70.625,1.5,-0.93616486
r15i1p1f2,,1889,-69.375,1.5,-0.88898414
r15i1p1f2,,1889,-68.125,1.5,-0.80129284
r15i1p1f2,,1889,-66.875,1.5,-0.70431334
r15i1p1f2,,1889,-65.625,1.5,-0.60073304
r15i1p1f2,,1889,-64.375,1.5,-0.6221233
r15i1p1f2,,1889,-63.125,1.5,-0.74073666
r15i1p1f2,,1889,-61.875,1.5,-0.8298077
r15i1p1f2,,1889,-60.625,1.5,-0.7897599
r15i1p1f2,,1889,-59.375,1.5,-0.67236835
r15i1p1f2,,1889,-58.125,1.5,-0.5245213
r15i1p1f2,,1889,-56.875,1.5,-0.38903835
r15i1p1f2,,1889,-55.625,1.5,-0.27516118
r15i1p1f2,,1889,-54.375,1.5,-0.19261806
r15i1p1f2,,1889,-53.125,1.5,-0.12679641
r15i1p1f2,,1889,-51.875,1.5,-0.07679136
r15i1p1f2,,1889,-50.625,1.5,-0.038128417
r15i1p1f2,,1889,-49.375,1.5,-0.011875495
r15i1p1f2,,1889,-48.125,1.5,0.0055924896
r15i1p1f2,,1889,-46.875,1.5,0.018211432
r15i1p1f2,,1889,-45.625,1.5,0.029461404
r15i1p1f2,,1889,-44.375,1.5,0.04198074
r15i1p1f2,,1889,-43.125,1.5,0.05120932
r15i1p1f2,,1889,-41.875,1.5,0.05196214
r15i1p1f2,,1889,-40.625,1.5,0.04541148
r15i1p1f2,,1889,-39.375,1.5,0.03517292
r15i1p1f2,,1889,-38.125,1.5,0.017972905
r15i1p1f2,,1889,-36.875,1.5,-0.011228502
r15i1p1f2,,1889,-35.625,1.5,-0.051644046
r15i1p1f2,,1889,-34.375,1.5,-0.092648864
r15i1p1f2,,1889,-33.125,1.5,-0.12845586
r15i1p1f2,,1889,-31.875,1.5,-0.15435171
r15i1p1f2,,1889,-30.625,1.5,-0.17198639
r15i1p1f2,,1889,-29.375,1.5,-0.18129466
r15i1p1f2,,1889,-28.125,1.5,-0.1883439
r15i1p1f2,,1889,-26.875,1.5,-0.19172744
r15i1p1f2,,1889,-25.625,1.5,-0.19041084
r15i1p1f2,,1889,-24.375,1.5,-0.18344766
r15i1p1f2,,1889,-23.125,1.5,-0.17327304
r15i1p1f2,,1889,-21.875,1.5,-0.1706395
r15i1p1f2,,1889,-20.625,1.5,-0.17232704
r15i1p1f2,,1889,-19.375,1.5,-0.17699806
r15i1p1f2,,1889,-18.125,1.5,-0.18384878
r15i1p1f2,,1889,-16.875,1.5,-0.1942246
r15i1p1f2,,1889,-15.625,1.5,-0.20676385
r15i1p1f2,,1889,-14.375,1.5,-0.21220483
r15i1p1f2,,1889,-13.125,1.5,-0.21498005
r15i1p1f2,,1889,-11.875,1.5,-0.21650262
r15i1p1f2,,1889,-10.625,1.5,-0.22410697
r15i1p1f2,,1889,-9.375,1.5,-0.23011534
r15i1p1f2,,1889,-8.125,1.5,-0.23657756
r15i1p1f2,,1889,-6.875,1.5,-0.2385344
r15i1p1f2,,1889,-5.625,1.5,-0.23910868
r15i1p1f2,,1889,-4.375,1.5,-0.24033022
r15i1p1f2,,1889,-3.125,1.5,-0.23870568
r15i1p1f2,,1889,-1.875,1.5,-0.23331149
r15i1p1f2,,1889,-0.625,1.5,-0.22709821
r15i1p1f2,,1889,0.625,1.5,-0.22449534
r15i1p1f2,,1889,1.875,1.5,-0.22361584
r15i1p1f2,,1889,3.125,1.5,-0.21109135
r15i1p1f2,,1889,4.375,1.5,-0.19588237
r15i1p1f2,,1889,5.625,1.5,-0.18887503
r15i1p1f2,,1889,6.875,1.5,-0.19062589
r15i1p1f2,,1889,8.125,1.5,-0.19584602
r15i1p1f2,,1889,9.375,1.5,-0.20061798
r15i1p1f2,,1889,10.625,1.5,-0.20996918
r15i1p1f2,,1889,11.875,1.5,-0.21852742
r15i1p1f2,,1889,13.125,1.5,-0.22548753
r15i1p1f2,,1889,14.375,1.5,-0.23667355
r15i1p1f2,,1889,15.625,1.5,-0.25348404
r15i1p1f2,,1889,16.875,1.5,-0.2698371
r15i1p1f2,,1889,18.125,1.5,-0.2751708
r15i1p1f2,,1889,19.375,1.5,-0.2669098
r15i1p1f2,,1889,20.625,1.5,-0.24976985
r15i1p1f2,,1889,21.875,1.5,-0.22543617
r15i1p1f2,,1889,23.125,1.5,-0.18954962
r15i1p1f2,,1889,24.375,1.5,-0.13810511
r15i1p1f2,,1889,25.625,1.5,-0.07665031
r15i1p1f2,,1889,26.875,1.5,-0.013725488
r15i1p1f2,,1889,28.125,1.5,0.044988263
r15i1p1f2,,1889,29.375,1.5,0.099052556
r15i1p1f2,,1889,30.625,1.5,0.1440017
r15i1p1f2,,1889,31.875,1.5,0.20316298
r15i1p1f2,,1889,33.125,1.5,0.27778223
r15i1p1f2,,1889,34.375,1.5,0.3476248
r15i1p1f2,,1889,35.625,1.5,0.39733765
r15i1p1f2,,1889,36.875,1.5,0.40396094
r15i1p1f2,,1889,38.125,1.5,0.40510333
r15i1p1f2,,1889,39.375,1.5,0.37730768
r15i1p1f2,,1889,40.625,1.5,0.34089532
r15i1p1f2,,1889,41.875,1.5,0.24693179
r15i1p1f2,,1889,43.125,1.5,0.10262754
r15i1p1f2,,1889,44.375,1.5,-0.07514079
r15i1p1f2,,1889,45.625,1.5,-0.21807046
r15i1p1f2,,1889,46.875,1.5,-0.32452235
r15i1p1f2,,1889,48.125,1.5,-0.42352533
r15i1p1f2,,1889,49.375,1.5,-0.53302807
r15i1p1f2,,1889,50.625,1.5,-0.64178634
r15i1p1f2,,1889,51.875,1.5,-0.7214901
r15i1p1f2,,1889,53.125,1.5,-0.76502204
r15i1p1f2,,1889,54.375,1.5,-0.7670321
r15i1p1f2,,1889,55.625,1.5,-0.74118584
r15i1p1f2,,1889,56.875,1.5,-0.7218468
r15i1p1f2,,1889,58.125,1.5,-0.7194619
r15i1p1f2,,1889,59.375,1.5,-0.7405255
r15i1p1f2,,1889,60.625,1.5,-0.75849146
r15i1p1f2,,1889,61.875,1.5,-0.7625561
r15i1p1f2,,1889,63.125,1.5,-0.73347193
r15i1p1f2,,1889,64.375,1.5,-0.7085519
r15i1p1f2,,1889,65.625,1.5,-0.672098
r15i1p1f2,,1889,66.875,1.5,-0.63627243
r15i1p1f2,,1889,68.125,1.5,-0.5813677
r15i1p1f2,,1889,69.375,1.5,-0.51859194
r15i1p1f2,,1889,70.625,1.5,-0.46433914
r15i1p1f2,,1889,71.875,1.5,-0.38342825
r15i1p1f2,,1889,73.125,1.5,-0.30629432
r15i1p1f2,,1889,74.375,1.5,-0.2536333
r15i1p1f2,,1889,75.625,1.5,-0.2496069
r15i1p1f2,,1889,76.875,1.5,-0.2865591
r15i1p1f2,,1889,78.125,1.5,-0.3046285
r15i1p1f2,,1889,79.375,1.5,-0.33696902
r15i1p1f2,,1889,80.625,1.5,-0.40569818
r15i1p1f2,,1889,81.875,1.5,-0.48936248
r15i1p1f2,,1889,83.125,1.5,-0.5245164
r15i1p1f2,,1889,84.375,1.5,-0.46263862
r15i1p1f2,,1889,85.625,1.5,-0.35544184
r15i1p1f2,,1889,86.875,1.5,-0.25685382
r15i1p1f2,,1889,88.125,1.5,-0.19646953
r15i1p1f2,,1889,89.375,1.5,
r15i1p1f2,,1890,-89.375,1.5,
r15i1p1f2,,1890,-88.125,1.5,-0.9859268
r15i1p1f2,,1890,-86.875,1.5,-0.8485245
r15i1p1f2,,1890,-85.625,1.5,-0.68274355
